order_id,priority_num,predicted_high_risk_probability,order_completion_minutes,total_volume_cm3,total_weight_kg,high_risk,probability_bin,volume_bucket,weight_bucket,probability_bin_order
BLR_125440,3,0.0018290060231765377,414.1734477673006,388.918288,0.47,False,0.0-0.1,<=50k,<=5,0
BLR_125441,3,0.0018285856857257596,414.29389003501115,388.918288,0.47,False,0.0-0.1,<=50k,<=5,0
BLR_125442,3,0.048014885728394,463.1881714543207,1497216.1069210847,477.3751883870968,False,0.0-0.1,>500k,>50,0
BLR_125443,2,0.003114218844901396,316.5983360515082,1097978.0120052,206.47969,False,0.0-0.1,>500k,>50,0
BLR_125444,1,1.2888483335911472e-05,1.8624039509170693,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125445,9,0.9998104260416184,681.6137474896191,388.918288,0.47,True,0.9-1.0,<=50k,<=5,9
BLR_125446,5,0.9609279908936839,703.5319275652708,2040010.4798099562,533.1641912903226,True,0.9-1.0,>500k,>50,9
BLR_125447,1,0.00032426102869404655,148.1948049432991,1446336.945555556,391.02772612903226,False,0.0-0.1,>500k,>50,0
BLR_125448,2,0.00015367365314265924,119.1039986014148,147.84999999999997,0.139,False,0.0-0.1,<=50k,<=5,0
BLR_125449,2,0.0007257913659133061,150.9515088168978,410566.48406499997,73.41792000000001,False,0.0-0.1,200k-500k,>50,0
BLR_125450,5,0.8758013385660559,741.3864187784644,1315797.6156106389,323.37214987096775,True,0.8-0.9,>500k,>50,8
BLR_125451,2,0.005447190452060983,247.78057883391054,1411837.3261629562,366.6748725806452,False,0.0-0.1,>500k,>50,0
BLR_125452,5,0.2068305557973542,642.6867952748175,102.01,0.131,False,0.2-0.3,<=50k,<=5,2
BLR_125453,3,0.0018297749940288303,382.49970926355513,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125454,2,0.00015372482985177513,138.8965079408733,102.0,0.031,False,0.0-0.1,<=50k,<=5,0
BLR_125455,1,1.2882828172826642e-05,0.6189068390753667,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125456,3,0.0018293149448310511,383.85046633755854,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125457,2,0.00015370506859955233,138.8952985048042,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125458,1,1.2887784663795594e-05,0.9817555901599369,249.84,0.07,False,0.0-0.1,<=50k,<=5,0
BLR_125459,2,0.0010044269266065537,196.8863754522085,584962.8211196,174.3917570967742,False,0.0-0.1,>500k,>50,0
BLR_125460,1,0.0003876406076629104,96.29833277532381,1518437.118199995,375.6730172903226,False,0.0-0.1,>500k,>50,0
BLR_125461,3,0.04312721728165293,563.7899689708199,1264766.27724,318.67562725806454,False,0.0-0.1,>500k,>50,0
BLR_125462,5,0.7735723987285484,715.6590631434282,921970.1767,241.29615064516128,True,0.7-0.8,>500k,>50,7
BLR_125463,3,0.12761544217075377,566.9938463175833,2059355.657585,512.9487633870967,False,0.1-0.2,>500k,>50,1
BLR_125464,1,6.81227766243974e-05,51.92194088478906,454532.660853956,109.84931,False,0.0-0.1,200k-500k,>50,0
BLR_125465,1,0.00015876246096166644,116.08334605298357,982687.5464128045,212.170776,False,0.0-0.1,>500k,>50,0
BLR_125466,5,0.8031790537658495,681.5840734544784,965798.9554144045,230.8204218064516,True,0.8-0.9,>500k,>50,8
BLR_125467,5,0.5200235168219841,664.7867438325015,411080.293403,93.00929,True,0.5-0.6,200k-500k,>50,5
BLR_125468,3,0.001830430510777707,428.967860585598,102.0,0.031,False,0.0-0.1,<=50k,<=5,0
BLR_125469,1,1.2888483335911472e-05,28.2299729904362,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125470,2,0.00015369341035654168,149.3298977141407,249.84,0.07,False,0.0-0.1,<=50k,<=5,0
BLR_125471,2,0.0037142164653733243,216.3671718215117,1236049.657655,270.8449,False,0.0-0.1,>500k,>50,0
BLR_125472,5,0.8032900120121216,658.6609533056222,1058582.978191,289.1961929032258,True,0.8-0.9,>500k,>50,8
BLR_125473,2,0.0028519497895984616,249.540601290283,1123261.234070878,285.01304812903226,False,0.0-0.1,>500k,>50,0
BLR_125474,5,0.2068383444572415,528.950145042187,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125475,1,0.00013196911401531394,119.74733896096019,831403.825060956,254.29194,False,0.0-0.1,>500k,>50,0
BLR_125476,5,0.20687612340887632,528.6287802358656,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125477,1,1.288579493984895e-05,36.81923939448988,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125478,3,0.027310465939848823,510.4116976391028,1013475.9775076,277.69373,False,0.0-0.1,>500k,>50,0
BLR_125479,1,8.764420707400222e-05,89.31382832968575,556935.6192,146.10591,False,0.0-0.1,>500k,>50,0
BLR_125480,5,0.776195921986151,554.7611422214114,937185.641810556,241.52169903225806,False,0.7-0.8,>500k,>50,7
BLR_125481,1,0.0017234355655954107,265.95594221671325,2169915.7696339563,508.8048929032258,False,0.0-0.1,>500k,>50,0
BLR_125482,1,0.00027324014519384274,171.52510079911005,1288947.683536,256.86399,False,0.0-0.1,>500k,>50,0
BLR_125483,2,0.007455980588510408,313.33511114112156,1551393.519216956,396.54865451612903,False,0.0-0.1,>500k,>50,0
BLR_125484,5,0.20687257089138117,495.87822159522614,249.85,0.17,False,0.2-0.3,<=50k,<=5,2
BLR_125485,3,0.0018301956043649406,433.16847629208377,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125486,1,5.9199258090422176e-05,108.70266812656702,442748.2078696,134.73209,False,0.0-0.1,200k-500k,>50,0
BLR_125487,2,0.0001537371319608657,191.7698925248337,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125488,2,0.051059009357778705,391.4942388923436,2488123.195458956,606.4905396129033,False,0.0-0.1,>500k,>50,0
BLR_125489,2,0.0001537371319608657,211.6086775419815,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125490,5,0.2068684626394365,494.97253332993415,409.23366924999993,0.3,False,0.2-0.3,<=50k,<=5,2
BLR_125491,9,0.9998105493839878,680.1054430824846,7.839999999999999,0.005,True,0.9-1.0,<=50k,<=5,9
BLR_125492,1,0.00010506248063564545,139.8800445345813,662047.579353,150.04231,False,0.0-0.1,>500k,>50,0
BLR_125493,2,0.0019294415560320124,288.4865327707566,927383.8089088044,252.26171212903228,False,0.0-0.1,>500k,>50,0
BLR_125494,3,0.04521155016508351,485.95646204248754,1374978.658058956,378.8359037741935,False,0.0-0.1,>500k,>50,0
BLR_125495,2,0.000153772530864546,230.06846521231537,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125496,1,1.2882828172826642e-05,94.68477856138826,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125497,2,0.00015370506859955233,230.1755180160155,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125498,1,7.869741650611844e-05,149.00521098871303,500915.554,116.24412000000001,False,0.0-0.1,>500k,>50,0
BLR_125499,3,0.04645051077440682,404.13489668104023,1300246.671040956,365.14259129032257,False,0.0-0.1,>500k,>50,0
BLR_125500,2,0.00015369341035654168,230.71218167653313,249.84,0.07,False,0.0-0.1,<=50k,<=5,0
BLR_125501,2,0.0001537714953715322,230.7991882460107,147.83999999999995,0.039,False,0.0-0.1,<=50k,<=5,0
BLR_125502,5,0.8977761679169636,590.2598630926249,1510788.1478106,402.3153891935484,False,0.8-0.9,>500k,>50,8
BLR_125503,5,0.5044823951563392,586.999055668333,378561.148070956,89.38449,False,0.5-0.6,200k-500k,>50,5
BLR_125504,5,0.2068347924193104,560.2730914242492,249.85,0.17,False,0.2-0.3,<=50k,<=5,2
BLR_125505,5,0.8647082977635169,658.2011538453237,1245089.173172,298.626894,False,0.8-0.9,>500k,>50,8
BLR_125506,3,0.0018301728100002315,321.10078085399,687.10888195,0.37,False,0.0-0.1,<=50k,<=5,0
BLR_125507,3,0.030049554209533542,374.4598052129381,1125898.361703956,348.54426822580643,False,0.0-0.1,>500k,>50,0
BLR_125508,2,0.0024200790957176104,328.1458354986884,1049557.943990956,313.625712,False,0.0-0.1,>500k,>50,0
BLR_125509,1,1.289669043964318e-05,104.87609825743552,249.84,0.07,False,0.0-0.1,<=50k,<=5,0
BLR_125510,2,0.010444299585029546,379.33769242578023,1551938.0025987695,384.60604903225806,False,0.0-0.1,>500k,>50,0
BLR_125511,3,0.0018301437473977936,294.2113110434776,147.83999999999995,0.039,False,0.0-0.1,<=50k,<=5,0
BLR_125512,3,0.029284890193201376,438.2076652322623,1055965.8815,301.87158032258066,False,0.0-0.1,>500k,>50,0
BLR_125513,3,0.0788782649785205,474.35459078316865,1551056.099501956,395.7059419354839,False,0.0-0.1,>500k,>50,0
BLR_125514,5,0.20687612340887632,566.7608052590211,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125515,3,0.08497357809073795,432.2973399176975,1818811.5238316115,499.70992651612903,False,0.0-0.1,>500k,>50,0
BLR_125516,5,0.206901458631725,566.9725264027057,249.84,0.07,False,0.2-0.3,<=50k,<=5,2
BLR_125517,1,1.2890752572225997e-05,104.21967384044943,249.84,0.07,False,0.0-0.1,<=50k,<=5,0
BLR_125518,3,0.0018297354496095149,329.5998972564851,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125519,5,0.2068383444572415,566.188337052433,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125520,5,0.5659760972062482,574.379675330258,457435.120130956,104.13133,False,0.5-0.6,200k-500k,>50,5
BLR_125521,2,0.00015373316240291238,262.28693716408304,102.01,0.131,False,0.0-0.1,<=50k,<=5,0
BLR_125522,1,1.2886127712002682e-05,103.83945456885132,147.84999999999997,0.139,False,0.0-0.1,<=50k,<=5,0
BLR_125523,1,1.2889095238861082e-05,103.77385787607567,147.84999999999997,0.139,False,0.0-0.1,<=50k,<=5,0
BLR_125524,5,0.9931574548184944,704.7599341306927,2604954.7422990846,550.7394787096774,True,0.9-1.0,>500k,>50,9
BLR_125525,2,0.0001537017412048681,263.4132072310706,249.85,0.17,False,0.0-0.1,<=50k,<=5,0
BLR_125526,9,0.9999999962119881,865.9651285417381,6457842.627062654,1454.4907044516128,True,0.9-1.0,>500k,>50,9
BLR_125529,9,0.9999989854397734,757.1599259214698,2926581.7252638047,719.9951220645162,True,0.9-1.0,>500k,>50,9
BLR_125535,4,0.5183483766673362,618.3277679895024,1739209.05695,329.92192870967745,False,0.5-0.6,>500k,>50,5
BLR_125536,4,0.2161596454374498,524.0585518646837,868965.7829705448,159.86662,False,0.2-0.3,>500k,>50,2
BLR_125537,4,0.021391139771456052,467.23201906121795,388.908288,0.37,False,0.0-0.1,<=50k,<=5,0
BLR_125850,5,0.35829726709919796,643.9379946066675,92851.0665,19.5384,False,0.3-0.4,50k-100k,10-20,3
BLR_125851,5,0.6129363467603588,669.8860997866894,485149.452050956,122.55574,False,0.6-0.7,200k-500k,>50,6
BLR_125852,5,0.80582275166055,683.8039928362364,995169.58738,244.33503709677422,True,0.8-0.9,>500k,>50,8
BLR_125853,5,0.9196234795587217,728.212470208566,1427882.051345956,273.3613551612903,True,0.9-1.0,>500k,>50,9
BLR_125854,2,0.007286528785408581,333.09736532089715,1537141.164515639,352.796006,False,0.0-0.1,>500k,>50,0
BLR_125855,3,0.10526572779928574,559.7219023479167,1772197.377604956,495.53169677419356,False,0.1-0.2,>500k,>50,1
BLR_125856,2,0.00532706069898075,385.07164559822377,1437168.108894556,345.6103948387097,False,0.0-0.1,>500k,>50,0
BLR_125857,2,0.0001536343099915645,144.8441036641024,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125858,2,0.01941944963623261,321.4668957289341,1936622.796422,374.81950451612903,False,0.0-0.1,>500k,>50,0
BLR_125859,3,0.15316989757369398,447.8765010739382,2093905.0076790114,427.9238081935484,False,0.1-0.2,>500k,>50,1
BLR_125860,3,0.03914783957924591,415.1809476929899,1196030.372775,269.7047653548387,False,0.0-0.1,>500k,>50,0
BLR_125861,3,0.1010939837640991,542.4469113962531,1927138.246539156,500.7729405806451,False,0.1-0.2,>500k,>50,1
BLR_125862,5,0.2068005706057873,663.4730576123354,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125863,5,0.9683452970600891,838.0024403621995,2194367.015954595,451.5753489032258,True,0.9-1.0,>500k,>50,9
BLR_125864,5,0.760950169500748,727.8646993068907,906888.925735956,243.17855677419354,True,0.7-0.8,>500k,>50,7
BLR_125865,5,0.2068005706057873,647.4116991009746,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125866,2,0.009315352335916969,274.9710989616241,1620098.147747,364.84430612903225,False,0.0-0.1,>500k,>50,0
BLR_125867,2,0.018953469930789196,354.1838402001841,1939648.327296,526.0095961290323,False,0.0-0.1,>500k,>50,0
BLR_125868,5,0.20827351878269876,647.7850639863977,6000.01,1.35,False,0.2-0.3,<=50k,<=5,2
BLR_125869,1,6.622421674896115e-05,116.07813861745163,447431.636678,86.92054,False,0.0-0.1,200k-500k,>50,0
BLR_125870,1,0.0002203872566572089,198.31196779400295,947406.866122,223.49898,False,0.0-0.1,>500k,>50,0
BLR_125871,3,0.0018297749940288303,364.2316495960278,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125872,3,0.08846011738832753,506.37567928366735,1560696.069038956,343.19991177419354,False,0.0-0.1,>500k,>50,0
BLR_125873,3,0.4082270169249334,593.0019979237014,3062864.164151556,756.9136409032258,False,0.4-0.5,>500k,>50,4
BLR_125874,5,0.48102763809563337,671.5631868482826,208352.554,42.306,False,0.4-0.5,200k-500k,20-50,4
BLR_125875,3,0.001829354480179034,402.83988217766756,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125876,1,0.00033050449437974934,103.28765478940197,1294865.897593,188.72127,False,0.0-0.1,>500k,>50,0
BLR_125877,2,0.0018677643661722848,300.21503276764145,833304.888548956,229.53086129032258,False,0.0-0.1,>500k,>50,0
BLR_125878,5,0.7489878904477077,674.517946022514,794849.880928,187.26622612903225,False,0.7-0.8,>500k,>50,7
BLR_125879,5,0.2068005706057873,570.6066434074024,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125880,9,0.9999797500759351,775.1906322414914,733992.2654926389,178.53025051612903,True,0.9-1.0,>500k,>50,9
BLR_125881,3,0.08423563079653411,574.1851287943842,1621197.9333326388,414.9449689032258,False,0.0-0.1,>500k,>50,0
BLR_125882,3,0.001829354480179034,444.8501505553622,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125883,5,0.2068383444572415,570.4552231605023,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125884,1,1.2882828172826642e-05,7.015616712123089,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125885,3,0.0018290446618238494,445.88006458193536,82.44164800000001,0.27,False,0.0-0.1,<=50k,<=5,0
BLR_125886,2,0.003026057034292991,294.9901036893072,1049278.807118956,191.93607161290325,False,0.0-0.1,>500k,>50,0
BLR_125887,5,0.541979556349011,576.9204660292338,334661.89049200004,76.98794,False,0.5-0.6,200k-500k,>50,5
BLR_125888,3,0.013693822357887827,484.66996938809194,620246.500340956,81.41344,False,0.0-0.1,>500k,>50,0
BLR_125889,2,0.0033608598242326673,322.3621019642127,1391684.1455546,359.41931,False,0.0-0.1,>500k,>50,0
BLR_125890,5,0.2068005706057873,534.9131789580995,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125891,1,1.2882828172826642e-05,6.707013430462997,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125892,1,0.004073129899550079,165.97459349790032,2426954.255224,541.6204661290323,False,0.0-0.1,>500k,>50,0
BLR_125893,1,7.884825127860784e-05,58.48661762572486,512378.448896956,66.9069,False,0.0-0.1,>500k,>50,0
BLR_125894,5,0.9938272202724355,825.8236267645959,3063532.3830089998,845.6430622580644,True,0.9-1.0,>500k,>50,9
BLR_125895,1,7.526218193608568e-05,70.04905721813604,437326.189824,118.99821580645161,False,0.0-0.1,200k-500k,>50,0
BLR_125896,2,0.0024249721705194758,371.70386199518333,927105.306064,200.5413622580645,False,0.0-0.1,>500k,>50,0
BLR_125897,5,0.20688384866927997,547.0696449318026,115.51,0.101,False,0.2-0.3,<=50k,<=5,2
BLR_125898,3,0.03680411231398303,534.2833504136313,1146479.958523639,302.988120516129,False,0.0-0.1,>500k,>50,0
BLR_125899,3,0.5301321103127171,608.8485945096911,3460924.009519,840.2696573225807,False,0.5-0.6,>500k,>50,5
BLR_125900,3,0.001829354480179034,473.99427593198453,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125901,3,0.04068211801584187,568.049550656133,1108053.352526,235.77891,False,0.0-0.1,>500k,>50,0
BLR_125902,5,0.793055327883796,645.4712257190279,944648.800896,224.80148838709678,False,0.7-0.8,>500k,>50,7
BLR_125903,5,0.848337303329378,696.593462497486,1324311.301841639,266.93963029032255,True,0.8-0.9,>500k,>50,8
BLR_125904,1,6.484465739168714e-05,73.93275895807034,462091.68728199997,84.00479,False,0.0-0.1,200k-500k,>50,0
BLR_125905,1,1.2883434729776334e-05,35.93180254703846,115.51,0.101,False,0.0-0.1,<=50k,<=5,0
BLR_125906,2,0.0001536343099915645,262.4871227030822,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125907,2,0.001471363234017304,331.1529507362202,705502.736741,142.87,False,0.0-0.1,>500k,>50,0
BLR_125908,1,9.998144707211815e-05,96.42892214718702,587634.120614,111.42741725806452,False,0.0-0.1,>500k,>50,0
BLR_125909,1,0.00023515057070852384,101.12860360161791,1056544.0019116001,169.74135290322582,False,0.0-0.1,>500k,>50,0
BLR_125910,2,0.0005527407653047741,301.5848118622795,283005.22667,43.1713,False,0.0-0.1,200k-500k,20-50,0
BLR_125911,1,1.2882828172826642e-05,50.98798140735244,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125912,5,0.2068005706057873,601.221814789403,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125913,1,1.2998723555099184e-05,59.81936482675749,6000.01,1.35,False,0.0-0.1,<=50k,<=5,0
BLR_125914,3,0.04107409253096786,583.3775814822452,1161291.029803639,251.34402051612904,False,0.0-0.1,>500k,>50,0
BLR_125915,1,0.00010719752345916966,95.21341562722567,601701.549688,88.7861564516129,False,0.0-0.1,>500k,>50,0
BLR_125916,1,0.002477716804154256,246.4245894638527,2579501.2428780003,587.9871774193548,False,0.0-0.1,>500k,>50,0
BLR_125917,5,0.2068005706057873,601.2568647987366,0.01,0.1,False,0.2-0.3,<=50k,<=5,2
BLR_125918,2,0.00015501622536925254,280.91072954612235,6000.01,1.35,False,0.0-0.1,<=50k,<=5,0
BLR_125919,1,0.005778407245518638,344.21214613027735,2695697.580703395,660.7679943870968,False,0.0-0.1,>500k,>50,0
BLR_125920,2,0.006288747569053399,423.91397034050607,1798640.7728309561,465.10370941935486,False,0.0-0.1,>500k,>50,0
BLR_125921,1,1.288579493984895e-05,101.64524713934063,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125922,3,0.0018297749940288303,505.75024034260906,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125923,3,0.0018297749940288303,506.0501267368715,0.01,0.1,False,0.0-0.1,<=50k,<=5,0
BLR_125924,5,0.9203288537505612,683.1165658521255,1476524.1716376,310.41546193548385,False,0.9-1.0,>500k,>50,9
BLR_125925,9,0.999810505841752,687.515492380238,0.01,0.1,True,0.9-1.0,<=50k,<=5,9
BLR_125926,5,0.5907579994806853,663.1100691498406,488281.6352950114,87.514874,False,0.5-0.6,200k-500k,>50,5
BLR_125927,9,0.9998104572351452,683.1514179779978,370.788,0.381,False,0.9-1.0,<=50k,<=5,9
BLR_126047,3,0.03885147392633874,515.9907273846127,1256507.437236639,355.61226245161293,False,0.0-0.1,>500k,>50,0
BLR_126048,2,0.001985313527088175,305.3853201733371,869997.059208,237.84692193548386,False,0.0-0.1,>500k,>50,0
BLR_126049,2,0.0077030340663466436,339.1172891007927,1545101.478203,369.7592522580645,False,0.0-0.1,>500k,>50,0
BLR_126050,1,0.11609811306967718,306.2092397483695,4271157.641819556,990.7724215483871,False,0.1-0.2,>500k,>50,1
BLR_126051,1,0.0010030395791740395,154.53923676139812,1826743.387287956,404.1455064516129,False,0.0-0.1,>500k,>50,0
BLR_126052,1,7.431709201565086e-05,36.52605292769392,507474.5168028045,101.236436,False,0.0-0.1,>500k,>50,0
BLR_126053,3,0.05088657430067541,379.07832330530607,1268923.615693956,329.50767580645163,False,0.0-0.1,>500k,>50,0
BLR_126054,3,0.034689928422232216,398.259789531002,1127182.1443885,309.7897664516129,False,0.0-0.1,>500k,>50,0
BLR_126055,3,0.03734684141262817,407.59981178684444,1101064.32682,256.64298451612905,False,0.0-0.1,>500k,>50,0
BLR_126056,2,0.001915852476852158,220.74732412310192,709458.7896922,154.61509,False,0.0-0.1,>500k,>50,0
BLR_126057,5,0.5306702185996252,627.0556217821311,346748.5055,45.41288,False,0.5-0.6,200k-500k,20-50,5
BLR_126058,3,0.28103277658239123,539.7222078851458,2616164.958167239,639.3489647096774,False,0.2-0.3,>500k,>50,2
BLR_126059,1,6.259534469702452e-05,47.8460863202654,389210.25544,86.53564,False,0.0-0.1,200k-500k,>50,0
BLR_126060,2,0.0023091270864159445,248.29292335539958,830120.654862,214.76520161290324,False,0.0-0.1,>500k,>50,0
BLR_126061,3,0.04634435747382591,463.5013827606192,1234847.09656,247.77965967741937,False,0.0-0.1,>500k,>50,0
BLR_126062,5,0.9270520018770365,610.8047241629331,1625302.5775164044,366.40183922580644,False,0.9-1.0,>500k,>50,9
BLR_126063,2,0.0005462148726421075,185.26917259074426,260329.6432108045,50.299906,False,0.0-0.1,200k-500k,>50,0
BLR_126064,1,0.00024358119071626162,117.67131269586906,1099150.7184456,273.28397638709674,False,0.0-0.1,>500k,>50,0
BLR_126065,5,0.7960690744902541,573.4929273433822,946572.8967240554,230.292724,False,0.7-0.8,>500k,>50,7
BLR_126066,1,7.374476151890091e-05,90.7981098049431,443983.14058,102.71620999999999,False,0.0-0.1,200k-500k,>50,0
BLR_126067,3,0.009463814469556952,401.90912629999923,476517.624240556,89.43329483870968,False,0.0-0.1,200k-500k,>50,0
BLR_126068,1,0.00017191819380863913,135.10930224601964,994675.3257778045,239.335664,False,0.0-0.1,>500k,>50,0
BLR_126069,2,0.012507926784657565,287.95758311691026,1807051.543233956,424.38452,False,0.0-0.1,>500k,>50,0
BLR_126070,3,0.04531647778436755,495.2921532345648,1282194.134963956,334.42255161290325,False,0.0-0.1,>500k,>50,0
BLR_126071,5,0.9477565871386354,634.9901177431063,1656978.560050669,316.5380618064516,True,0.9-1.0,>500k,>50,9
